125.29267128392625,114.50424094573101,182.57537781798376
125.63279902052568,119.45508056611287,170.3640184927998
124.99177337583221,122.87552349298926,155.19947277563742
125.37435897435897,124.58574495642745,143.36
125.63279902052568,123.3030788588488,129.26011825943849
122.42767079705828,126.07717832249226,114.17039760338048
120.12307692307692,126.15933210870202,100.70632501243395
118.5980863011888,93.31584783869104,122.58177042305076
149.49530717739907,70.84813094867249,176.0
110.70237808228201,67.69035773151431,176.0
131.28205128205127,30.857142857142858,123.30952932949523
127.09855759054572,110.09635316869662,191.43372796217017
129.9252739515965,62.277252277404486,171.00780982035715
95.87102391141012,69.07253418857768,169.01836893193922
47.24043318751765,118.03528314408551,176.71057866838058
