-0.0256,102.28114285714285,188.20544
-0.030194871794871795,102.89074285714287,183.14880000000002
-0.026912820512820512,105.74468571428572,188.84736
-0.0006564102564102564,108.97097142857143,160.95872
0.11618461538461537,113.83611428571429,147.01824000000002
0.15031794871794874,116.6310857142857,142.55232
-0.04397948717948718,116.72228571428572,180.60031999999998
-0.030851282051282052,120.84960000000001,176.1536
0.07154871794871795,122.83542857142857,157.76896000000002
0.5842051282051283,107.95748571428571,177.66656
0.5566358974358974,110.11131428571429,180.16512
0.5874871794871795,113.49394285714286,174.48192
0.775876923076923,114.05828571428572,155.80608
0.7522461538461538,114.06034285714286,158.3232
0.5507282051282051,114.25988571428572,178.24831999999998
0.9491692307692308,117.60480000000001,146.40768
0.6314666666666666,120.47794285714286,171.37599999999998
1.2819692307692307,110.48571428571428,167.13856
1.1690666666666667,111.4985142857143,182.71424
1.2694974358974358,113.31565714285715,168.3616
1.3174153846153847,115.3392,162.15296
1.4966153846153845,118.1424,155.30432000000002
1.1979487179487178,119.89645714285713,182.08768
1.5149948717948716,120.24822857142857,155.28128
1.6036102564102563,124.48251428571429,152.75904
2.1444923076923077,106.79451428571429,152.4256
2.048,106.78697142857142,158.00896
1.7736205128205127,114.95862857142858,183.38752
2.470728205128205,117.56091428571429,137.37216
2.1287384615384615,118.73897142857143,158.5632
2.108389743589744,123.68708571428573,161.6
2.3945846153846153,102.34697142857144,185.86944
2.3630769230769233,109.22537142857144,182.16448
2.3893333333333335,109.48594285714286,188.93312000000003
2.9433435897435896,110.3033142857143,145.68256
3.007015384615385,112.44,143.7952
2.3867076923076924,114.38125714285715,188.92991999999998
2.56065641025641,123.02057142857143,170.32832
3.093005128205128,124.37759999999999,147.38368
2.987323076923077,128.53851428571429,154.17664000000002
3.0247384615384614,103.4736,177.84896
3.1225435897435894,105.43131428571428,170.42048
3.6063179487179484,107.4768,143.24288
3.0910358974358974,108.24754285714285,171.63840000000002
3.406769230769231,111.63085714285714,157.45664000000002
3.809805128205128,113.35542857142858,131.90016
2.9525333333333337,114.17485714285714,182.78207999999998
3.121230769230769,118.10879999999999,171.59872
3.9515897435897434,123.32982857142856,130.44544
3.1232,126.73851428571429,179.01056
3.868882051282051,127.28228571428572,141.7472
